rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
4381,4c48b00f-c8f6-419c-a5d2-da2b723242e8,HP Handels GmbH,Private,1,2210.9460516,Industrial,Gross-Umstadt,Industrial,Gross-Umstadt,Hesse,,2011-12-02 00:00:00
4382,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Azul Kaffee GmbH & Co. KG,User/Other,1,4999.878,Industrial,Bremen,Industrial,Bremen,Bremen,,2016-01-05 00:00:00
4383,a4ebdbf8-51a0-4e4d-8635-2f8a27ae3861,Michels Verwaltungs,Private,1,4499.8902,Retail,Paderborn,Retail,Paderborn,North Rhine-Westphalia,,2015-07-21 00:00:00
4384,2c9257d0-1a9d-4b64-bfc9-8404879a46cf,WL BANK AG,Institutional,1,5999.8536,Dev Site,Munster,Dev Site,Munster,North Rhine-Westphalia,,2015-01-31 00:00:00
4385,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Sundern Investment Management S.à r.l.,Private,1,,Seniors Housing & Care,Sundern (Sauerland),Seniors Housing & Care,Sundern (Sauerland),North Rhine-Westphalia,,2013-11-15 00:00:00
4386,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Global-Act GmbH,Private,1,1199.97072,Apartment,Cologne,Apartment,Cologne,North Rhine-Westphalia,,2012-11-28 00:00:00
4387,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Global Immobilien,Private,1,773.9811144,Retail,Cologne,Retail,Cologne,North Rhine-Westphalia,,2020-06-10 00:00:00
4388,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Municipality of Reichenbach,User/Other,1,5049.87678,Dev Site,Reichenbach an der Fils,Dev Site,Reichenbach an der Fils,Baden-Wurttemberg,,2014-05-15 00:00:00
4389,50c014b1-5f52-493e-9b17-eeebf19c669b,Compass Logistics,User/Other,1,79997.3820928,Dev Site,Germersheim,Dev Site,Germersheim,Rhineland-Palatinate,,2015-05-13 00:00:00
4390,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Creativ Werkstaetten,User/Other,1,5999.8536,Industrial,Puchheim,Industrial,Puchheim,Bavaria,,2013-04-30 00:00:00
4391,a8989836-734b-4a4c-9b0b-ba4bb658d651,Sparkasse Munich,Institutional,1,7847.8085088,Apartment,Munich,Apartment,Munich,Bavaria,,2011-06-11 00:00:00
4392,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hoveler Spezialfutterwerke GmbH,Private,1,5899.85604,Industrial,Dormagen,Industrial,Dormagen,North Rhine-Westphalia,,2009-02-25 00:00:00
4393,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Zweckverband Abfallverwertung Südostbayern (ZAS),User/Other,1,10999.7316,Dev Site,Muhldorf am Inn,Dev Site,Muhldorf am Inn,Bavaria,,2013-04-24 00:00:00
4394,7328f199-fb01-4fae-9754-6027eb4ea68d,Strategia Investment Co,Institutional,1,10133.7527304,Office,Bad Homburg vor der Hohe,Office,Bad Homburg vor der Hohe,Hesse,,2015-03-06 00:00:00
4395,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,XbO GmbH,User/Other,1,659.983896,Office,Egelsbach,Office,Egelsbach,Hesse,,2017-09-14 00:00:00
4396,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Kemmler Baustoffe,User/Other,1,6899.83164,Industrial,Reutlingen,Industrial,Reutlingen,Baden-Wurttemberg,,2020-06-30 00:00:00
4397,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Riebel Bauunternehmung,Private,1,9999.756,Dev Site,Dachau,Dev Site,Dachau,Bavaria,,2017-07-04 00:00:00
4398,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Govinda Natur GmbH,User/Other,1,4869.881172,Industrial,Neuhofen,Industrial,Neuhofen,Rhineland-Palatinate,,2013-01-10 00:00:00
4399,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Inter-Kapital Real Estate,Private,1,9999.756,Industrial,Gersthofen,Industrial,Gersthofen,Bavaria,,2020-02-05 00:00:00
4400,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Business Property Development,Private,1,28279.309968,Dev Site,Bonen,Dev Site,Bonen,North Rhine-Westphalia,,2024-07-05 00:00:00
